Country Name,Region,Year,Value
IBRD only,Global,2000,5886130000000.0
IDA & IBRD total,Global,2000,6405160000000.0
IDA total,Global,2000,519434000000.0
IDA blend,Global,2000,244290000000.0
Indonesia,Asia,2000,165021000000.0
IDA only,Global,2000,275642000000.0
Isle of Man,Europe,2000,1601050083.0
India,Asia,2000,468396000000.0
Ireland,Europe,2000,100208000000.0
"Iran, Islamic Rep.",Asia,2000,109592000000.0
Iraq,Asia,2000,48364250944.0
Iceland,Europe,2000,9140168922.0
Israel,Asia,2000,136512000000.0
Italy,Europe,2000,1149660000000.0
Jamaica,North America,2000,9005064475.0
Jordan,Asia,2000,8460789845.0
Japan,Asia,2000,4968360000000.0
Kazakhstan,Asia,2000,18291990662.0
Kenya,Africa,2000,12705350098.0
Kyrgyz Republic,Asia,2000,1369688498.0
Cambodia,Asia,2000,3694168979.0
Kiribati,Oceania,2000,74910527.26
St. Kitts and Nevis,North America,2000,421695769.8
"Korea, Rep.",Asia,2000,597487000000.0
Kuwait,Asia,2000,37718743480.0
Latin America & Caribbean (excluding high income),South America,2000,1986490000000.0
Lao PDR,Asia,2000,1731198022.0
Lebanon,Asia,2000,17260364842.0
Liberia,Africa,2000,874000000.0
Libya,Africa,2000,38270954138.0
St. Lucia,North America,2000,932592592.6
Latin America & Caribbean,South America,2000,2326960000000.0
Least developed countries: UN classification,Global,2000,224564000000.0
Low income,Global,2000,116766000000.0
Liechtenstein,Europe,2000,2483889858.0
Sri Lanka,Asia,2000,16595882819.0
Lower middle income,Global,2000,1188900000000.0
Low & middle income,Global,2000,5671240000000.0
Lesotho,Africa,2000,887291687.9
Late-demographic dividend,Global,2000,3427510000000.0
Lithuania,Europe,2000,11550695727.0
Luxembourg,Europe,2000,21230182989.0
Latvia,Europe,2000,7761252607.0
"Macao SAR, China",Asia,2000,6773944355.0
Morocco,Africa,2000,43017455402.0
Monaco,Europe,2000,2654462665.0
Moldova,Europe,2000,1288429392.0
Madagascar,Africa,2000,4629247204.0
Maldives,Asia,2000,624337145.3
"Middle East, North Africa, Afghanistan & Pakistan",Asia,2000,1098760000000.0
Mexico,North America,2000,742061000000.0
Marshall Islands,Oceania,2000,114838500.0
Middle income,Global,2000,5556550000000.0
North Macedonia,Europe,2000,3772859034.0
Mali,Africa,2000,3521570876.0
Malta,Europe,2000,4036809815.0
Myanmar,Asia,2000,8905066164.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,2000,577555000000.0
Montenegro,Europe,2000,984293043.8
Mongolia,Asia,2000,1136896124.0
Mozambique,Africa,2000,5930685215.0
Mauritania,Africa,2000,1779520886.0
Mauritius,Africa,2000,4726108622.0
Malawi,Africa,2000,2537307580.0
Malaysia,Asia,2000,93789736842.0
North America,North America,2000,10999200000000.0
Namibia,Africa,2000,3922232165.0
New Caledonia,Oceania,2000,3420032041.0
Niger,Africa,2000,2241753193.0
Nigeria,Africa,2000,69171451627.0
Nicaragua,North America,2000,5109587050.0
Netherlands,Europe,2000,417649000000.0
Norway,Europe,2000,171457000000.0
Nepal,Asia,2000,5494252208.0
Nauru,Oceania,2000,26930980.34
New Zealand,Oceania,2000,52623281957.0
OECD members,Europe,2000,27710900000000.0
Oman,Asia,2000,22259557867.0
Other small states,Global,2000,47447997553.0
Pakistan,Asia,2000,99484802345.0
Panama,North America,2000,11966497049.0
Peru,South America,2000,51744749133.0
Philippines,Asia,2000,83669788377.0
Palau,Oceania,2000,149551483.2
Papua New Guinea,Oceania,2000,3521339699.0
Poland,Europe,2000,172954000000.0
Pre-demographic dividend,Global,2000,283218000000.0
Puerto Rico (US),North America,2000,61701800000.0
Portugal,Europe,2000,118605000000.0
Paraguay,South America,2000,8855705140.0
West Bank and Gaza,Asia,2000,4313600000.0
Pacific island small states,Oceania,2000,3444510978.0
Post-demographic dividend,Global,2000,26438500000000.0
French Polynesia,Oceania,2000,3599845480.0
Qatar,Asia,2000,17759890110.0
Romania,Europe,2000,37253739511.0
Russian Federation,Europe,2000,259710000000.0
Rwanda,Africa,2000,2068836754.0
South Asia,Asia,2000,544941000000.0
Saudi Arabia,Asia,2000,189515000000.0
Sudan,Africa,2000,12257299147.0
Senegal,Africa,2000,6013185004.0
Singapore,Asia,2000,96076539926.0
Solomon Islands,Oceania,2000,419842674.2
Sierra Leone,Africa,2000,635866403.8
El Salvador,North America,2000,11784927700.0
San Marino,Europe,2000,1007661367.0
"Somalia, Fed. Rep.",Africa,2000,3412797450.0
Serbia,Europe,2000,7326373882.0
Sub-Saharan Africa (excluding high income),Africa,2000,419896000000.0
Sub-Saharan Africa,Africa,2000,428789000000.0
Small states,Global,2000,76518051458.0
Sao Tome and Principe,Africa,2000,76198394.82
Suriname,South America,2000,947671969.7
Slovak Republic,Europe,2000,29215726005.0
Slovenia,Europe,2000,20159190702.0
Sweden,Europe,2000,262904000000.0
Eswatini,Africa,2000,1697161558.0
Seychelles,Africa,2000,654212394.3
Syrian Arab Republic,Asia,2000,18937052543.0
Chad,Africa,2000,1388506772.0
East Asia & Pacific (IDA & IBRD countries),Asia,2000,1746600000000.0
Europe & Central Asia (IDA & IBRD countries),Europe,2000,896291000000.0
Togo,Africa,2000,2106848752.0
Thailand,Asia,2000,126392000000.0
Tajikistan,Asia,2000,860541842.3
Turkmenistan,Asia,2000,2904663311.0
Latin America & the Caribbean (IDA & IBRD countries),South America,2000,2214460000000.0
Timor-Leste,Asia,2000,366924276.5
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,2000,573242000000.0
Tonga,Oceania,2000,204848487.8
South Asia (IDA & IBRD),Asia,2000,544941000000.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,2000,428789000000.0
Trinidad and Tobago,North America,2000,8154342116.0
Tunisia,Africa,2000,21473528161.0
Turkiye,Asia,2000,274748000000.0
Tuvalu,Oceania,2000,15073975.53
Tanzania,Africa,2000,13371767082.0
Uganda,Africa,2000,6193246837.0
Ukraine,Europe,2000,32375083935.0
Upper middle income,Global,2000,4367610000000.0
Uruguay,South America,2000,22823270892.0
United States,North America,2000,10250900000000.0
Uzbekistan,Asia,2000,13760513969.0
St. Vincent and the Grenadines,North America,2000,427946037.0
"Venezuela, RB",South America,2000,117146000000.0
Viet Nam,Asia,2000,31172518403.0
Vanuatu,Oceania,2000,272014627.8
World,Global,2000,33898200000000.0
Samoa,Oceania,2000,258856139.8
"Yemen, Rep.",Asia,2000,9679316770.0
South Africa,Africa,2000,151753000000.0
Zambia,Africa,2000,3600632111.0
Zimbabwe,Africa,2000,6693250000.0
Aruba,North America,2001,1896456983.0
Africa Eastern and Southern,Africa,2001,260850000000.0
Afghanistan,Asia,2001,2813571754.0
Africa Western and Central,Africa,2001,150714000000.0
Angola,Africa,2001,8936079118.0
Albania,Europe,2001,4059064033.0
Andorra,Europe,2001,1548265927.0
Arab World,Asia,2001,744723000000.0
United Arab Emirates,Asia,2001,103312000000.0
Argentina,South America,2001,268697000000.0
Armenia,Asia,2001,2118467913.0
Antigua and Barbuda,North America,2001,877774074.1
Australia,Oceania,2001,380360000000.0
Austria,Europe,2001,196477000000.0
Azerbaijan,Asia,2001,5707616204.0
Burundi,Africa,2001,876794723.1
Belgium,Europe,2001,236746000000.0
Benin,Africa,2001,3666222635.0
Burkina Faso,Africa,2001,3190371081.0
Bangladesh,Asia,2001,53991289844.0
Bulgaria,Europe,2001,14183446026.0
Bahrain,Asia,2001,8976196809.0
"Bahamas, The",North America,2001,8317830000.0
Bosnia and Herzegovina,Europe,2001,5800615375.0
Belarus,Europe,2001,12354820144.0
Belize,North America,2001,1172045150.0
Bermuda,North America,2001,3680483000.0
Bolivia,South America,2001,8141516928.0
Brazil,South America,2001,559984000000.0
Barbados,North America,2001,3054500000.0
Brunei Darussalam,Asia,2001,6096155767.0
Bhutan,Asia,2001,496110225.7
Botswana,Africa,2001,5489608300.0
Central African Republic,Africa,2001,932648604.8
Canada,North America,2001,738982000000.0
Central Europe and the Baltics,Europe,2001,469501000000.0
Switzerland,Europe,2001,286583000000.0
Channel Islands,Europe,2001,6232906290.0
Chile,South America,2001,71574739561.0
China,Asia,2001,1355040000000.0
Cote d'Ivoire,Africa,2001,16810537044.0
Cameroon,Africa,2001,10953485349.0
"Congo, Dem. Rep.",Africa,2001,7438189100.0
"Congo, Rep.",Africa,2001,2796704604.0
Colombia,South America,2001,98200641203.0
Comoros,Africa,2001,372746486.2
Cabo Verde,Africa,2001,563090490.4
Costa Rica,North America,2001,15976174337.0
Caribbean small states,North America,2001,26504661126.0
Cuba,North America,2001,31682400000.0
Curacao,North America,2001,2143450726.0
Cyprus,Europe,2001,10397898907.0
Czechia,Europe,2001,68135304464.0
Germany,Europe,2001,1966380000000.0
Djibouti,Africa,2001,572417440.8
Dominica,North America,2001,377462963.0
Denmark,Europe,2001,164882000000.0
Dominican Republic,North America,2001,25601823688.0
Algeria,Africa,2001,59413400924.0
East Asia & Pacific (excluding high income),Asia,2001,1862930000000.0
Early-demographic dividend,Global,2001,3351820000000.0
East Asia & Pacific,Oceania,2001,7826460000000.0
Europe & Central Asia (excluding high income),Europe,2001,335649000000.0
Europe & Central Asia,Europe,2001,10189000000000.0
Ecuador,South America,2001,23127055000.0
"Egypt, Arab Rep.",Africa,2001,96684636119.0
Euro area,Europe,2001,6631900000000.0
Eritrea,Africa,2001,752371688.7
Spain,Europe,2001,627799000000.0
Estonia,Europe,2001,6250218423.0
Ethiopia,Africa,2001,8231326016.0
European Union,Europe,2001,7407620000000.0
Fragile and conflict affected situations,Global,2001,457048000000.0
Finland,Europe,2001,129520000000.0
Fiji,Oceania,2001,1652462023.0
France,Europe,2001,1370380000000.0
Faroe Islands,Europe,2001,1160268212.0
"Micronesia, Fed. Sts.",Oceania,2001,236387710.8
Gabon,Africa,2001,5023265413.0
United Kingdom,Europe,2001,1656170000000.0
Georgia,Asia,2001,3219462262.0
Ghana,Africa,2001,5314872854.0
Guinea,Africa,2001,4125527603.0
"Gambia, The",Africa,2001,687410645.1
Guinea-Bissau,Africa,2001,412610871.5
Equatorial Guinea,Africa,2001,1461139022.0
Greece,Europe,2001,132050000000.0
Grenada,North America,2001,520444185.2
Greenland,North America,2001,1086170704.0
Guatemala,North America,2001,18405220247.0
Guyana,South America,2001,712167450.2
High income,Global,2001,27871300000000.0
"Hong Kong SAR, China",Asia,2001,169404000000.0
Honduras,North America,2001,7651162302.0
Heavily indebted poor countries (HIPC),Global,2001,175880000000.0
Croatia,Europe,2001,23066883850.0
Haiti,North America,2001,6331970324.0
Hungary,Europe,2001,53800068066.0
IBRD only,Global,2001,5971610000000.0
IDA & IBRD total,Global,2001,6484810000000.0
IDA total,Global,2001,513449000000.0
IDA blend,Global,2001,243968000000.0
Indonesia,Asia,2001,160447000000.0
IDA only,Global,2001,269902000000.0
Isle of Man,Europe,2001,1668684324.0
India,Asia,2001,485440000000.0
Ireland,Europe,2001,109347000000.0
"Iran, Islamic Rep.",Asia,2001,126879000000.0
Iraq,Asia,2001,36176430129.0
Iceland,Europe,2001,8323401820.0
Israel,Asia,2001,135002000000.0
Italy,Europe,2001,1172040000000.0
Jamaica,North America,2001,9194727831.0
Jordan,Asia,2001,8975814653.0
Japan,Asia,2001,4374710000000.0
Kazakhstan,Asia,2001,22152689180.0
Kenya,Africa,2001,12986007426.0
Kyrgyz Republic,Asia,2001,1525116370.0
Cambodia,Asia,2001,4145665970.0
Kiribati,Oceania,2001,64935850.16
St. Kitts and Nevis,North America,2001,458643829.0
"Korea, Rep.",Asia,2001,567565000000.0
Kuwait,Asia,2001,34889559870.0
Latin America & Caribbean (excluding high income),South America,2001,1935500000000.0
Lao PDR,Asia,2001,1768619058.0
Lebanon,Asia,2001,17649751244.0
Liberia,Africa,2001,906000000.0
Libya,Africa,2001,34112093927.0
St. Lucia,North America,2001,892592592.6
Latin America & Caribbean,South America,2001,2282620000000.0
Least developed countries: UN classification,Global,2001,216586000000.0
Low income,Global,2001,109983000000.0
Liechtenstein,Europe,2001,2491800559.0
Sri Lanka,Asia,2001,15749753805.0
Lower middle income,Global,2001,1200800000000.0
Low & middle income,Global,2001,5681860000000.0
Lesotho,Africa,2001,825706961.2
Late-demographic dividend,Global,2001,3545540000000.0
Lithuania,Europe,2001,12260761329.0
Luxembourg,Europe,2001,21387533703.0
Latvia,Europe,2001,8190888740.0
"Macao SAR, China",Asia,2001,6860272608.0
Morocco,Africa,2001,43831480208.0
Monaco,Europe,2001,2673723034.0
Moldova,Europe,2001,1480673594.0
Madagascar,Africa,2001,5438332602.0
Maldives,Asia,2001,870031676.8
"Middle East, North Africa, Afghanistan & Pakistan",Asia,2001,1090550000000.0
Mexico,North America,2001,796065000000.0
Marshall Islands,Oceania,2001,122406100.0
Middle income,Global,2001,5573290000000.0
North Macedonia,Europe,2001,3709636031.0
Mali,Africa,2001,4124281594.0
Malta,Europe,2001,4070867133.0
Myanmar,Asia,2001,6477790688.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,2001,580414000000.0
Montenegro,Europe,2001,1159869246.0
Mongolia,Asia,2001,1267997934.0
Mozambique,Africa,2001,5650154067.0
Mauritania,Africa,2001,1746063558.0
Mauritius,Africa,2001,4675755867.0
Malawi,Africa,2001,2498008665.0
Malaysia,Asia,2001,92783947368.0
North America,North America,2001,11324600000000.0
Namibia,Africa,2001,3557341215.0
New Caledonia,Oceania,2001,3297734891.0
Niger,Africa,2001,2448714704.0
Nigeria,Africa,2001,73557840064.0
Nicaragua,North America,2001,5351752034.0
Netherlands,Europe,2001,432536000000.0
Norway,Europe,2001,174239000000.0
Nepal,Asia,2001,6007055042.0
Nauru,Oceania,2001,22613287.54
New Zealand,Oceania,2001,53872425917.0
OECD members,Europe,2001,27457300000000.0
Oman,Asia,2001,22205721717.0
Other small states,Global,2001,47626338324.0
Pakistan,Asia,2001,97145618480.0
Panama,North America,2001,12252906341.0
Peru,South America,2001,52030158775.0
Philippines,Asia,2001,78921234458.0
Palau,Oceania,2001,159446228.0
Papua New Guinea,Oceania,2001,3081024212.0
Poland,Europe,2001,191823000000.0
Pre-demographic dividend,Global,2001,269596000000.0
Puerto Rico (US),North America,2001,69208400000.0
Portugal,Europe,2001,121604000000.0
Paraguay,South America,2001,8495806432.0
West Bank and Gaza,Asia,2001,4003700000.0
Pacific island small states,Oceania,2001,3387243162.0
Post-demographic dividend,Global,2001,26184000000000.0
French Polynesia,Oceania,2001,3573808556.0
Qatar,Asia,2001,17538461538.0
Romania,Europe,2001,40395116581.0
Russian Federation,Europe,2001,306602000000.0
Rwanda,Africa,2001,1966600715.0
South Asia,Asia,2001,562554000000.0
Saudi Arabia,Asia,2001,184138000000.0
Sudan,Africa,2001,15716361792.0
Senegal,Africa,2001,6507824829.0
Singapore,Asia,2001,89793790670.0
Solomon Islands,Oceania,2001,409508553.0
Sierra Leone,Africa,2001,1681473894.0
El Salvador,North America,2001,12282533600.0
San Marino,Europe,2001,1059529812.0
"Somalia, Fed. Rep.",Africa,2001,2252847465.0
Serbia,Europe,2001,13599378662.0
Sub-Saharan Africa (excluding high income),Africa,2001,402042000000.0
Sub-Saharan Africa,Africa,2001,410936000000.0
Small states,Global,2001,77518242612.0
Sao Tome and Principe,Africa,2001,75951133.38
Suriname,South America,2001,834279357.8
Slovak Republic,Europe,2001,30726659551.0
Slovenia,Europe,2001,20668868707.0
Sweden,Europe,2001,242498000000.0
Eswatini,Africa,2001,1502870486.0
Seychelles,Africa,2001,662064155.9
Syrian Arab Republic,Asia,2001,20237024725.0
Turks and Caicos Islands,North America,2001,358744800.0
Chad,Africa,2001,1710843377.0
East Asia & Pacific (IDA & IBRD countries),Asia,2001,1860780000000.0
Europe & Central Asia (IDA & IBRD countries),Europe,2001,911680000000.0
Togo,Africa,2001,2093498674.0
Thailand,Asia,2001,120296000000.0
Tajikistan,Asia,2001,1080772551.0
Turkmenistan,Asia,2001,3534772732.0
Latin America & the Caribbean (IDA & IBRD countries),South America,2001,2161360000000.0
Timor-Leste,Asia,2001,477359252.6
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,2001,576410000000.0
Tonga,Oceania,2001,181117230.4
South Asia (IDA & IBRD),Asia,2001,562554000000.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,2001,410936000000.0
Trinidad and Tobago,North America,2001,8824849191.0
Tunisia,Africa,2001,22065832449.0
Turkiye,Asia,2001,202195000000.0
Tuvalu,Oceania,2001,13964732.33
Tanzania,Africa,2001,13563990022.0
Uganda,Africa,2001,5840503869.0
Ukraine,Europe,2001,39309580983.0
Upper middle income,Global,2001,4372460000000.0
Uruguay,South America,2001,20898761742.0
United States,North America,2001,10581900000000.0
Uzbekistan,Asia,2001,11401421329.0
St. Vincent and the Grenadines,North America,2001,462072333.3
"Venezuela, RB",South America,2001,122911000000.0
Viet Nam,Asia,2001,32685198809.0
Vanuatu,Oceania,2001,257926881.7
World,Global,2001,33690400000000.0
Samoa,Oceania,2001,266299591.5
"Yemen, Rep.",Asia,2001,9852990693.0
South Africa,Africa,2001,135430000000.0
Zambia,Africa,2001,4094441301.0
Zimbabwe,Africa,2001,6780750000.0
Aruba,North America,2002,1961843575.0
Africa Eastern and Southern,Africa,2002,269746000000.0
Afghanistan,Asia,2002,3825701439.0
Africa Western and Central,Africa,2002,180129000000.0
Angola,Africa,2002,17311512432.0
Albania,Europe,2002,4515003117.0
Andorra,Europe,2002,1764279818.0
Arab World,Asia,2002,746651000000.0
United Arab Emirates,Asia,2002,109816000000.0
Argentina,South America,2002,97724004252.0
Armenia,Asia,2002,2376335048.0
American Samoa,Oceania,2002,512000000.0
Antigua and Barbuda,North America,2002,898092592.6
Australia,Oceania,2002,396437000000.0
Austria,Europe,2002,212837000000.0
Azerbaijan,Asia,2002,6236087738.0
Burundi,Africa,2002,825394519.4
Belgium,Europe,2002,258384000000.0
Benin,Africa,2002,4194342686.0
Burkina Faso,Africa,2002,3622350063.0
Bangladesh,Asia,2002,54724081491.0
Bulgaria,Europe,2002,16403043850.0
Bahrain,Asia,2002,9593510638.0
"Bahamas, The",North America,2002,8881160000.0
Bosnia and Herzegovina,Europe,2002,6728220983.0
Belarus,Europe,2002,14594900945.0
Belize,North America,2002,1243912050.0
Bermuda,North America,2002,3937228000.0
Bolivia,South America,2002,7905485146.0
Brazil,South America,2002,509795000000.0
Barbados,North America,2002,3106500000.0
Brunei Darussalam,Asia,2002,6333082876.0
Bhutan,Asia,2002,559345263.7
Botswana,Africa,2002,5438863983.0
Central African Republic,Africa,2002,996068144.9
Canada,North America,2002,760649000000.0
Central Europe and the Baltics,Europe,2002,528525000000.0
Switzerland,Europe,2002,309301000000.0
Channel Islands,Europe,2002,6663669065.0
Chile,South America,2002,70264045939.0
China,Asia,2002,1489820000000.0
Cote d'Ivoire,Africa,2002,18054383321.0
Cameroon,Africa,2002,12417251350.0
"Congo, Dem. Rep.",Africa,2002,8728038525.0
"Congo, Rep.",Africa,2002,3034250924.0
Colombia,South America,2002,97945812803.0
Comoros,Africa,2002,427360070.3
Cabo Verde,Africa,2002,620507387.5
Costa Rica,North America,2002,16578820687.0
Caribbean small states,North America,2002,27742046925.0
Cuba,North America,2002,33590500000.0
Curacao,North America,2002,2160784693.0
Cyprus,Europe,2002,11420228846.0
Czechia,Europe,2002,82607869610.0
Germany,Europe,2002,2102350000000.0
Djibouti,Africa,2002,591122039.6
Dominica,North America,2002,375200000.0
Denmark,Europe,2002,178788000000.0
Dominican Republic,North America,2002,27137440786.0
Algeria,Africa,2002,61516103406.0
East Asia & Pacific (excluding high income),Asia,2002,2063860000000.0
Early-demographic dividend,Global,2002,3255790000000.0
East Asia & Pacific,Oceania,2002,7956170000000.0
Europe & Central Asia (excluding high income),Europe,2002,390532000000.0
Europe & Central Asia,Europe,2002,11156600000000.0
Ecuador,South America,2002,27054197000.0
"Egypt, Arab Rep.",Africa,2002,85146067416.0
Euro area,Europe,2002,7241860000000.0
Eritrea,Africa,2002,729321680.2
Spain,Europe,2002,708938000000.0
Estonia,Europe,2002,7370119619.0
Ethiopia,Africa,2002,7850809498.0
European Union,Europe,2002,8100430000000.0
Fragile and conflict affected situations,Global,2002,446089000000.0
Finland,Europe,2002,140361000000.0
Fiji,Oceania,2002,1833279985.0
France,Europe,2002,1492430000000.0
Faroe Islands,Europe,2002,1275093689.0
"Micronesia, Fed. Sts.",Oceania,2002,237654335.8
Gabon,Africa,2002,5335451100.0
United Kingdom,Europe,2002,1790540000000.0
Georgia,Asia,2002,3395766678.0
Ghana,Africa,2002,6166197848.0
Guinea,Africa,2002,4301608753.0
"Gambia, The",Africa,2002,578235309.3
Guinea-Bissau,Africa,2002,466773711.2
Equatorial Guinea,Africa,2002,1806742742.0
Greece,Europe,2002,150254000000.0
Grenada,North America,2002,540336925.9
Greenland,North America,2002,1169136716.0
Guatemala,North America,2002,20444205991.0
Guam,Oceania,2002,3394000000.0
Guyana,South America,2002,726131434.7
High income,Global,2002,29087800000000.0
"Hong Kong SAR, China",Asia,2002,166349000000.0
Honduras,North America,2002,7858255413.0
Heavily indebted poor countries (HIPC),Global,2002,190891000000.0
Croatia,Europe,2002,26757722429.0
Haiti,North America,2002,6205847214.0
Hungary,Europe,2002,67636468625.0
IBRD only,Global,2002,6065780000000.0
IDA & IBRD total,Global,2002,6618830000000.0
IDA total,Global,2002,553708000000.0
IDA blend,Global,2002,267622000000.0
Indonesia,Asia,2002,195661000000.0
IDA only,Global,2002,286410000000.0
Isle of Man,Europe,2002,1891002698.0
India,Asia,2002,514939000000.0
Ireland,Europe,2002,128596000000.0
"Iran, Islamic Rep.",Asia,2002,128627000000.0
Iraq,Asia,2002,32928454672.0
Iceland,Europe,2002,9416199700.0
Israel,Asia,2002,125332000000.0
Italy,Europe,2002,1281750000000.0
Jamaica,North America,2002,9719009495.0
Jordan,Asia,2002,9582510578.0
Japan,Asia,2002,4182850000000.0
Kazakhstan,Asia,2002,24636598527.0
Kenya,Africa,2002,13147736899.0
Kyrgyz Republic,Asia,2002,1605643105.0
Cambodia,Asia,2002,4501227627.0
Kiribati,Oceania,2002,74743869.13
St. Kitts and Nevis,North America,2002,481077373.7
"Korea, Rep.",Asia,2002,650014000000.0
Kuwait,Asia,2002,38135788414.0
Latin America & Caribbean (excluding high income),South America,2002,1740550000000.0
Lao PDR,Asia,2002,1758176653.0
Lebanon,Asia,2002,19152238806.0
Liberia,Africa,2002,927000000.0
Libya,Africa,2002,20481889764.0
St. Lucia,North America,2002,900000000.0
Latin America & Caribbean,South America,2002,2052790000000.0
Least developed countries: UN classification,Global,2002,238997000000.0
Low income,Global,2002,122332000000.0
Liechtenstein,Europe,2002,2688618747.0
Sri Lanka,Asia,2002,16536535647.0
Lower middle income,Global,2002,1268650000000.0
Low & middle income,Global,2002,5796570000000.0
Lesotho,Africa,2002,775777238.6
Late-demographic dividend,Global,2002,3760830000000.0
Lithuania,Europe,2002,14282292665.0
Luxembourg,Europe,2002,23649833332.0
Latvia,Europe,2002,9249030241.0
"Macao SAR, China",Asia,2002,7371692774.0
Morocco,Africa,2002,47077192188.0
Monaco,Europe,2002,2919647982.0
Moldova,Europe,2002,1661818168.0
Madagascar,Africa,2002,5351701663.0
Maldives,Asia,2002,897031250.0
"Middle East, North Africa, Afghanistan & Pakistan",Asia,2002,1084280000000.0
Mexico,North America,2002,810666000000.0
Marshall Islands,Oceania,2002,131960000.0
Middle income,Global,2002,5676640000000.0
North Macedonia,Europe,2002,4018365747.0
Mali,Africa,2002,4647238257.0
Malta,Europe,2002,4455127414.0
Myanmar,Asia,2002,6777632512.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Asia,2002,564912000000.0
Montenegro,Europe,2002,1284685051.0
Mongolia,Asia,2002,1396555720.0
Northern Mariana Islands,Oceania,2002,1284000000.0
Mozambique,Africa,2002,5950769427.0
Mauritania,Africa,2002,1777057481.0
Mauritius,Africa,2002,4906494249.0
Malawi,Africa,2002,5087328438.0
Malaysia,Asia,2002,100846000000.0
North America,North America,2002,11693700000000.0
Namibia,Africa,2002,3349169826.0
New Caledonia,Oceania,2002,3740056748.0
Niger,Africa,2002,2782192879.0
Nigeria,Africa,2002,95054059303.0
Nicaragua,North America,2002,5223727303.0
Netherlands,Europe,2002,475530000000.0
Norway,Europe,2002,195915000000.0
Nepal,Asia,2002,6050875807.0
Nauru,Oceania,2002,21017423.61
New Zealand,Oceania,2002,66627729311.0
OECD members,Europe,2002,28647800000000.0
Oman,Asia,2002,23065539662.0
Other small states,Global,2002,52120882271.0
Pakistan,Asia,2002,97923302809.0
Panama,North America,2002,12800851271.0
Peru,South America,2002,54777553515.0
Philippines,Asia,2002,84307345888.0
Palau,Oceania,2002,162658721.9
Papua New Guinea,Oceania,2002,2999511040.0
Poland,Europe,2002,199694000000.0
Pre-demographic dividend,Global,2002,312135000000.0
Puerto Rico (US),North America,2002,71623500000.0
Portugal,Europe,2002,134796000000.0
Paraguay,South America,2002,7196260657.0
West Bank and Gaza,Asia,2002,3555800000.0
Pacific island small states,Oceania,2002,3551511825.0
Post-demographic dividend,Global,2002,27313400000000.0
French Polynesia,Oceania,2002,3965405553.0
Qatar,Asia,2002,19363736264.0
Romania,Europe,2002,46065502703.0
Russian Federation,Europe,2002,345470000000.0
Rwanda,Africa,2002,1966003468.0
South Asia,Asia,2002,593707000000.0
Saudi Arabia,Asia,2002,189606000000.0
Sudan,Africa,2002,18137128388.0
Senegal,Africa,2002,7006402320.0
Singapore,Asia,2002,92538372870.0
Solomon Islands,Oceania,2002,346406738.9
Sierra Leone,Africa,2002,1933863911.0
El Salvador,North America,2002,12664190300.0
San Marino,Europe,2002,1148872072.0
"Somalia, Fed. Rep.",Africa,2002,2192684135.0
Serbia,Europe,2002,17930583571.0
Sub-Saharan Africa (excluding high income),Africa,2002,440921000000.0
Sub-Saharan Africa,Africa,2002,449501000000.0
Small states,Global,2002,83414441022.0
Sao Tome and Principe,Africa,2002,85171073.88
Suriname,South America,2002,1093574468.0
Slovak Republic,Europe,2002,35243658399.0
Slovenia,Europe,2002,23214593516.0
Sweden,Europe,2002,267372000000.0
Eswatini,Africa,2002,1393945031.0
Seychelles,Africa,2002,742134837.5
Syrian Arab Republic,Asia,2002,20669357462.0
Turks and Caicos Islands,North America,2002,366707900.0
Chad,Africa,2002,1997005709.0
East Asia & Pacific (IDA & IBRD countries),Asia,2002,2061450000000.0
Europe & Central Asia (IDA & IBRD countries),Europe,2002,1024830000000.0
Togo,Africa,2002,2410199032.0
Thailand,Asia,2002,134301000000.0
Tajikistan,Asia,2002,1221106220.0
Turkmenistan,Asia,2002,4462029109.0
Latin America & the Caribbean (IDA & IBRD countries),South America,2002,1927320000000.0
Timor-Leste,Asia,2002,469455490.8
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Asia,2002,561356000000.0
Tonga,Oceania,2002,182764280.8
South Asia (IDA & IBRD),Asia,2002,593707000000.0
Sub-Saharan Africa (IDA & IBRD countries),Africa,2002,449501000000.0
Trinidad and Tobago,North America,2002,9008298229.0
Tunisia,Africa,2002,23141616605.0
Turkiye,Asia,2002,240778000000.0
Tuvalu,Oceania,2002,16842672.6
Tanzania,Africa,2002,14129651896.0
Uganda,Africa,2002,6178563591.0
Ukraine,Europe,2002,43956163612.0
Upper middle income,Global,2002,4407930000000.0
Uruguay,South America,2002,13606515723.0
United States,North America,2002,10929100000000.0
Uzbekistan,Asia,2002,9687788513.0
St. Vincent and the Grenadines,North America,2002,487763851.9
"Venezuela, RB",South America,2002,92893587734.0
Virgin Islands (U.S.),North America,2002,3262000000.0
Viet Nam,Asia,2002,35064105501.0
Vanuatu,Oceania,2002,262596535.5
World,Global,2002,34991500000000.0
Samoa,Oceania,2002,281790134.2
